,State,County,FIPS,PERPOV10,METRO13,SNAPSPTH17,REDEMP_SNAPS17,PCT_SNAP17,PC_SNAPBEN17,PCT_NSLP17,PCT_SBP17,PCT_SFSP17,PCT_WIC17,PCT_CACFP17,PCT_OBESE_ADULTS17,GROCPTH16,SUPERCPTH16,CONVSPTH16,SPECSPTH16,WICSPTH16,FFRPTH16,FSRPTH16,PC_WIC_REDEMP16,REDEMP_WICS16,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFACPTH16,POVRATE15,MEDHHINC15,FDPIR15,PCT_LACCESS_POP15,PCT_LACCESS_LOWI15,PCT_LACCESS_HHNV15,FOODINSEC_15_17,VLFOODSEC_15_17,PopulationEstimate2017
1733,NE,Seward,31159,0,1,-1.2201992783200077,-1.07623031541404,-1.1781349175457259,-1.3198105780753293,1.394617398566654,-0.6696035919456333,-0.8424873571158008,-0.4720345153081039,1.9030351561029066,0.28129776243813953,0.22515104875132874,1.7931355158152313,-0.4183371469910931,0.8202927121364928,0.08874608378612345,0.0009938456978393745,-0.4391238649626812,-1.6207662182985239,-1.0195853950102018,-0.9974689452537671,-0.6626461632293009,0.6164854368319183,-1.3603034824477513,1.1200254935816782,-0.16304374452966952,-0.693356029427418,-0.8127226673537604,-0.5119423705266191,0.7136603496110443,0.4754740169453531,-0.3503262716279242
541,GA,Whitfield,13313,0,1,0.720913364680839,-0.05060188256274427,0.849408021204656,-0.12157930997814398,0.7373539991122273,0.8805198032457455,-0.04290625999616554,0.3243855221566701,-0.15799263588886872,-0.07915801634678624,-0.06780748994335122,0.03749377993180761,0.3016492955369196,-0.22988027346497952,-0.29120512196635523,0.5823756307419224,-0.3743917378817539,2.814472879088002,1.7086248273973035,0.3074583308733955,0.3540518907462648,-0.5495529009966029,-0.14887916427572107,-0.21865735549502535,-0.16304374452966952,-0.023382642604524898,0.24777278930862226,-0.442960945558403,0.07536805855556453,-0.6622598368915199,0.8618354535999321
2344,SC,Lancaster,45057,0,1,0.019453706739015704,0.2974517290527267,0.45338086541779316,-0.13868495398739744,-0.01974011505462197,0.6419181542528234,-0.2277607689004558,-0.40565521173232827,-1.5686926298650081,0.6717915227884785,0.1070995658544979,0.17800015473315944,-0.23848282085292913,-0.29404396092352475,-0.4499514138803718,-0.20140375158968704,-0.4652684389876071,0.18660790126149276,0.5019556497031091,-0.048320101573585884,0.1523720604041596,0.2467972096182174,-0.28865889329557076,-0.10870626628212084,-0.16304374452966952,-0.1411958828919797,0.41289754583811455,0.5133194935115531,-0.5173319259959526,-0.8518821458643324,0.7794078712589074
1168,LA,Union,22111,0,1,-0.3860575651967727,0.7763972257296248,2.1890927067328763,0.7916492285610873,1.0569637875980744,0.8937375899461488,-0.601225801998081,1.0155707901871038,1.3451256569165002,1.3025891356621013,-0.5137340200689795,1.1563617829292565,0.22212059706663273,-0.7386764743206182,0.024810431194282133,-0.7516663113004058,-0.899581953777065,0.7477093579249964,0.015089951085029724,0.7130000902854354,1.1059563385047884,0.2392531715475705,0.8761721818698425,-0.799989329389469,-0.16304374452966952,-0.30201410897118314,0.031781162267634624,0.3952057440133399,2.0358372382259664,1.897641334241445,-0.16661293170772717
2464,TN,Hawkins,47073,0,1,0.05482191141626515,0.5264164383613776,0.8511651007984401,0.6397475273808619,0.08376880334979642,0.9211782717574493,0.6203914470655529,-0.27678334340326693,-0.37922574745114135,0.28129776243813953,-0.3891104384718782,-0.023125893227615876,-0.2083939599197038,-0.26613981515102797,-0.4044738867226442,-0.34464970826510427,-0.6795226493742785,-0.04585939894725256,0.2365759822786906,-0.22891444016401202,0.24585809065422484,-0.6934823775356191,0.767454614854404,-0.8026611894366161,-0.16304374452966952,-0.15204678964833854,-0.19510475089010593,0.0377352057840547,0.02977575205160186,0.5702851714317597,0.44806243757899405
3026,WV,Ohio,54069,0,1,0.11089822407272391,0.4571523830438254,1.845086738654141,0.3196911968263972,1.149090209084397,3.5232042155630663,-0.8029757087117327,-0.07934466993816328,-0.3236630762211993,1.873310785404902,0.17456751480736146,0.23219896931348136,-0.41420772072053413,0.5118511811411353,-0.03382467162662319,1.5327964324435437,0.20433233827812733,-0.11876684116057674,-0.3073853520908726,0.6773084204839309,0.11956792108784989,-0.6178536537280597,-0.3507832173043929,-0.1867569658412077,-0.16304374452966952,0.11577684566068398,-0.06687148112389574,-0.2097083755631341,-1.2924011365633203,-1.2311267638099572,0.2502799105348158
1022,KY,Daviess,21059,0,1,0.16078909953452314,-0.10094396548886321,0.5709679032851273,-0.15572068248145457,1.3385201318966957,1.7448105001499934,2.026267820413155,0.6862794816146721,0.08483969428008249,0.7318674859192984,-0.3864347606455591,0.9707847212085802,-0.04870910630803756,-0.205144359582559,-0.5221215664192124,0.44262607678147037,-0.14970429270471416,0.13646253383662574,0.6668047237039976,0.8943653115205754,0.41630936251453876,0.3935137683746122,-0.21100348828454318,0.008288817600535302,-0.16304374452966952,-0.33811610662503927,-0.46731128952320167,-0.7226220375850887,0.8504372691229323,0.9495297893773837,0.8338153907586141
2963,WA,Franklin,53021,0,1,-0.6475181762250007,0.8595240779061045,-0.10783157303107661,0.5873854534522379,-1.604529274199582,-1.4237776602117191,-0.5590467095538687,-0.039872722762109215,-0.7736595096044067,-1.2506392973977998,-0.0014723368465609944,-0.3200705651576604,-0.8284673725801769,0.2935159629612779,-0.5716253235646693,-0.10205500537160662,-0.6063914659118519,3.5067084070470447,3.7362442730792855,0.39819060651450255,-0.09889350388481699,-0.343330394593597,-0.1022859212691047,0.7792418893864534,-0.16304374452966952,0.05203867983693403,-0.02821456648734021,-0.6131785475395805,-0.9276626845316174,-0.9466933003507391,0.7763221288609702
1860,NY,Oneida,36065,0,1,0.2395779431000951,0.5256102025413727,0.559132001186814,0.5697257659494588,-0.4710675820516119,-0.38682022865803695,3.9347929836527684,0.1252993113395126,0.2992929709408944,-1.8513989287060117,0.2913983701334389,-0.04296732584098366,-0.5501701004766453,0.12507508336990406,-0.3970154056220385,0.20674581837311093,0.2400579616607599,0.2951171885962168,0.4484782046701241,0.6050480247601688,-0.22713304474347745,0.7833969658992734,0.2704600227838277,-0.09971910066898947,-0.16304374452966952,-0.3532372762453725,-0.5343339072038559,-0.19979563669882727,2.3093910772497424,1.4235855618094144,1.3935844833487734
682,IL,Stark,17175,0,1,0.5011558060854453,-1.6449778240775799,0.5618809615241893,-0.5879570908421773,-1.1670130662382199,-1.0770112631582263,-0.21312534045088255,-1.2053014712122125,-0.8527731341621075,-0.22934792417383917,-0.2877248421368491,-0.813096324736329,-0.16697404380149367,1.680047516665071,-0.19170078608827654,-1.9022489163515892,-0.72720038765191,-4.626079245392598e-05,-1.1520433723046233,-1.2886414430633948,-1.22503216606846,-0.9274762588447475,-0.5526872703330646,0.11832087226941398,-0.16304374452966952,0.35468928213232204,0.0872372020524966,0.4188170003140536,-0.836478071523692,-1.0415044548371448,-1.1212870307848926
