FIPS,County,NEAREST_1,NEAREST_2,NEAREST_3,NEAREST_4,NEAREST_5,NEAREST_6,NEAREST_7,NEAREST_8,NEAREST_9,NEAREST_10,NEAREST_11,NEAREST_12,NEAREST_13,NEAREST_14,NEAREST_15,NEAREST_16,NEAREST_17,NEAREST_18,NEAREST_19,NEAREST_20
48321,Matagorda,48321,8023,29225,37049,42081,51121,21031,37113,20033,16019,49025,31055,19131,25007,39173,36113,17011,13241,37103,2170
48323,Maverick,48323,38083,19121,48087,35001,13087,36073,55123,51147,45021,29179,21199,42103,1077,5127,46033,22037,6081,39153,17091
48325,Medina,48325,6069,29143,40039,16047,31071,40147,36069,51175,51620,28045,12079,37159,47067,48443,47003,36111,19127,35045,22103
48327,Menard,48327,44009,8021,20025,39069,37039,46123,51021,40133,21177,17161,5035,31033,31155,19189,53033,37061,27031,48351,48239
48329,Midland,48329,55097,48001,21063,20031,27017,51193,42003,27083,17145,29197,23017,13017,31099,5039,28129,18023,8113,48485,21043
48331,Milam,48331,22091,39055,51135,5083,6087,37071,47099,21199,46125,42103,33013,18089,51111,26057,13087,36073,13131,12127,19121
48333,Mills,48333,46073,48437,17203,6035,2070,39033,1031,21093,40127,27109,29169,53037,8055,42097,31135,19071,13147,28145,32009
48335,Mitchell,48335,6003,48337,42111,26097,48273,13043,20171,18065,13045,8051,20121,13143,16069,16061,54079,20157,53015,18177,55083
48337,Montague,48337,48335,48273,6003,16061,54079,20171,42111,8051,13045,13043,26097,53015,13143,18177,20157,55083,38081,18065,16069
48339,Montgomery,48339,21075,37151,26027,38071,30085,31183,48029,36099,51800,12121,5141,41037,47177,35045,47073,28047,19035,47015,26147
48341,Moore,48341,47169,36083,36015,37157,12029,37187,48157,47033,17141,47029,19017,37115,19023,47165,37117,19047,37169,16029,2013
48343,Morris,48343,30067,35051,28103,29165,46031,20143,55005,18137,54023,18029,55041,20193,17173,22067,12015,48067,13033,1017,6033
48345,Motley,48345,48035,39031,22107,13239,21211,35053,26013,2220,6041,26113,50015,51820,29075,29227,8107,8025,46081,55121,46077
48347,Nacogdoches,48347,19111,53067,13115,18179,30045,5001,27015,54045,51001,2230,16057,13305,40137,49021,55015,8053,42063,17059,24039
48349,Navarro,48349,46093,17133,8061,33007,21181,38047,20017,51630,13093,27001,45079,51177,54069,51179,48155,21069,18045,54009,12061
48351,Newton,48351,17161,19189,55089,40125,51021,29109,36043,46123,44009,48469,42023,5037,37191,48327,19163,21047,8021,51197,31037
48353,Nolan,48353,48097,13097,42009,1091,10005,35013,32011,27085,6065,20101,38011,13031,12021,17001,17101,29037,13103,17185,56033
48355,Nueces,48355,29013,8087,55007,48081,23027,55009,17067,49001,13223,46117,27143,1023,18075,31169,18135,24045,17193,38073,17047
48357,Ochiltree,48357,31139,12019,26025,47019,47035,36009,31031,47079,12007,38009,40073,37189,37063,53055,22101,2261,26077,5075,36023
48359,Oldham,48359,21141,56037,40107,36035,44001,37075,19033,25005,17195,29043,22011,40059,51035,42117,12113,37079,31177,48481,31021
48361,Orange,48361,47145,16077,5031,19097,36077,37009,19197,31179,47161,38105,55101,31013,2050,19105,37005,5015,5007,53057,26075
48363,Palo Pinto,48363,13125,20105,39073,24025,20005,48159,49015,48449,18079,48169,54093,41071,48215,22067,29019,24005,48305,54023,6091
48365,Panola,48365,17047,56033,5041,27085,20101,17001,49001,13109,13223,32011,42009,18135,13097,17185,54079,31169,24045,16061,27143
48367,Parker,48367,22123,48263,18137,46037,17029,48489,6033,12015,54031,54023,32029,22067,48449,48169,35051,48343,22035,20143,30067
48369,Parmer,48369,21059,13187,1035,54089,29167,17095,27147,39003,31109,28143,27027,30027,48057,8003,42087,29085,42027,40029,13311
48371,Pecos,48371,47055,51053,18127,37119,13275,40009,30099,22117,46102,36071,36055,26145,31041,48041,48507,16039,21051,30055,21121
48373,Polk,48373,18113,31125,5145,51051,28039,20021,48255,42053,13049,21145,9009,16055,19063,55027,19183,30015,18087,47065,47115
48375,Potter,48375,41045,40091,12131,17103,6049,29067,37013,21003,51089,48039,19037,46023,37099,51067,53007,39123,48299,19085,40151
48377,Presidio,48377,47017,12001,26015,48071,16031,53047,25011,22045,37121,48209,47133,47053,31107,40021,17111,17007,37077,40001,37199
48379,Rains,48379,49039,24031,45035,20141,2105,39071,41055,54091,20163,26141,29175,46105,8035,5139,48503,48397,13319,41021,17135
48381,Randall,48381,29229,51770,17155,51161,21061,20007,19155,40121,51775,39143,39147,48411,35006,22079,28009,36113,37137,16081,19129
48383,Reagan,48383,49043,18169,51103,17199,27033,42005,40031,21071,20133,31079,1049,56043,51119,45069,19101,8111,19177,26063,48225
48385,Real,48385,31149,19079,38095,47129,19083,19075,36097,37041,41029,48201,47141,37067,48149,30091,38075,40143,5055,48245,19025
48387,Red River,48387,48107,55033,54071,28025,41053,1087,20053,18143,46115,22083,50011,48143,17115,20043,26071,35015,4012,13189,42071
48389,Reeves,48389,21021,13099,55063,53025,51029,35061,19175,20173,45087,26035,30033,50017,42089,29093,5113,48191,13201,31111,39169
48391,Refugio,48391,31159,39161,17071,27013,56019,35009,54109,13191,40099,48405,21233,48451,13123,13127,20069,48403,5107,13227,38007
48393,Roberts,48393,36029,37145,40047,36007,22099,47049,40001,12107,47133,19073,31107,48021,48453,37199,5121,48209,56035,37181,25011
48395,Robertson,48395,5149,38103,39155,33001,6085,40055,51041,53043,26017,21109,36055,13275,1083,31041,34037,28147,29017,49011,29123
48397,Rockwall,48397,39071,20163,46105,45035,20065,18021,26141,18119,54073,27011,13293,41027,41059,54091,26031,17013,51840,51069,39061
48399,Runnels,48399,42061,46065,16035,27079,48141,20083,39149,8109,54019,28027,29185,40095,17109,37129,18173,13051,39011,13117,1131
48401,Rusk,48401,54011,17191,45051,18035,16069,2100,29111,13143,13279,24019,31129,41069,13267,5079,20171,49013,27129,42111,13233
48403,Sabine,48403,49009,13123,35009,29039,17187,15007,54081,8105,53053,31159,16079,21233,40099,5077,21101,39161,13191,48391,6089
48405,San Augustine,48405,48451,21225,54109,20069,37017,23013,17071,40049,42033,27013,48391,39161,13129,31159,56019,19057,13127,5095,13213
48407,San Jacinto,48407,47061,19095,51740,19041,21039,51720,51710,38063,37125,40035,40139,9005,51195,18039,55055,51169,48105,48493,36067
48409,San Patricio,48409,37047,42021,38033,31059,49021,13183,54005,29217,20055,13015,5001,17193,18075,13305,27103,18001,17067,54045,2230
48411,San Saba,48411,39147,22079,45073,17123,19129,21085,51161,28093,40121,17155,27087,38057,48381,51770,51775,16081,42093,29229,28009
48413,Schleicher,48413,13039,40087,21033,47011,29097,35037,51185,53035,42047,19139,48175,40027,2158,18033,20119,31105,9011,5147,48457
48415,Scurry,48415,48497,20029,29173,13165,17079,17049,5017,39105,13149,28069,48261,49027,46091,24035,5003,29095,48459,48315,55075
48417,Shackelford,48417,30057,54041,24021,41061,18055,2090,27003,39047,48445,27155,22119,22027,39027,13159,48085,8093,45029,48501,32033
48419,Shelby,48419,18129,40019,27103,39107,13179,1025,42013,13015,54005,24047,31151,13183,17067,55009,53041,35041,38017,23027,55007
48421,Sherman,48421,36021,35033,12067,16007,26159,40043,30051,47041,53051,48473,47095,47063,40097,47057,2020,37139,36039,31161,36013
48423,Smith,48423,53003,17121,42051,18059,38021,46137,28101,13283,29205,45089,48227,20059,39087,32015,13175,5011,16059,20089,6017
48425,Somervell,48425,51165,6097,29073,42029,45037,1113,51660,46025,21103,30039,39119,30103,29003,26079,20113,16003,17019,21223,55035
48427,Starr,48427,48223,45019,22111,48305,24005,55085,20085,54001,54093,29089,48159,1123,32033,41057,28007,46045,18105,48429,48445
48429,Stephens,48429,17021,13141,24013,45019,48305,53039,29019,41061,48427,24005,55085,48223,39047,20005,22111,6091,48445,20167,13237
48431,Sterling,48431,55087,18009,17065,40067,24039,29045,6109,23011,20107,16057,13001,54043,49013,27015,31035,2100,13115,54099,48249
48433,Stonewall,48433,35025,39167,29113,48439,27009,28055,51043,18167,46021,48113,45009,12043,32029,45011,39025,8073,17083,29033,13263
48435,Sutton,48435,19031,21221,40007,47121,42083,51173,48123,40109,37101,56025,38035,12089,31157,47107,19109,29145,9013,6093,5067
48437,Swisher,48437,17203,48333,39033,46073,1031,21093,8055,27109,53037,6035,42097,2070,31135,29169,19071,40127,20151,51023,28145
48439,Tarrant,48439,29113,28055,39167,35025,48433,13145,46037,8073,48489,32029,22035,45011,48263,27009,6033,21015,13263,12015,17029
48441,Taylor,48441,48181,2068,39109,13089,13247,20135,28133,42055,8121,18083,54015,38077,27019,45053,1047,48079,17017,42057,55051
48443,Terrell,48443,47067,35045,36099,19171,37057,19035,53065,38071,30085,12121,42049,40039,29143,47149,37073,37151,6069,31071,47073
48445,Terry,48445,22027,32033,24021,30075,46045,55085,48231,8093,30057,1021,39027,20085,45029,41061,48417,29089,29195,28051,45019
48447,Throckmorton,48447,55069,13021,46089,18109,24031,54049,13319,5139,29041,28079,27011,8077,29175,20177,49039,51107,48379,5027,48165
48449,Titus,48449,39073,20105,48169,49015,48363,13125,18079,24025,22067,48159,54023,48367,24015,41071,18137,48215,22123,54093,20005
48451,Tom Green,48451,48405,21225,20069,37017,23013,54109,17071,13129,40049,27013,42033,19057,48391,39161,56019,31159,5095,18001,36049
48453,Travis,48453,22047,47137,19043,36029,37111,19073,47077,48393,12077,17089,37023,38049,35043,19027,56035,37055,22099,4015,26067
48455,Trinity,48455,27063,42031,37165,51115,38039,17087,28111,8067,18085,56021,19101,13299,5085,46071,35019,21195,9001,20189,13065
48457,Tyler,48457,5147,21143,42047,31007,31141,47011,19139,18033,36065,1097,9007,55131,53035,46121,6093,29145,40027,29097,18151
48459,Upshur,48459,28069,24035,48237,24023,17049,4027,5003,48033,29137,1111,39079,18145,48415,29173,13167,55129,48047,17051,49027
48461,Upton,48461,5125,13019,51097,20205,27101,36005,45025,55077,42019,6099,21153,18017,51127,21025,28073,18049,30013,17077,31019
48463,Uvalde,48463,30073,5071,26155,47119,46127,40129,39007,29023,38069,40113,31009,33011,12065,19169,51081,31115,35049,37035,51595
48465,Val Verde,48465,5065,25003,48091,41033,38075,48055,19187,36109,48201,12037,30035,48245,36097,19075,37143,5055,47001,38095,47043
48467,Van Zandt,48467,51510,51013,24033,11001,17005,54061,18063,51610,41065,39001,26153,1121,12085,8059,39145,51059,13289,20183,27115
48469,Victoria,48469,36043,29109,5123,39039,42023,55089,19189,47139,51021,48351,40125,21107,17161,38053,17131,44009,8021,31023,2158
48471,Walker,48471,47051,19143,37123,49033,5045,51093,13101,42121,28131,21133,31077,18141,48013,36079,51181,20129,51700,17003,55021
48473,Waller,48473,47057,40043,12123,12067,36039,26159,47095,48111,37059,36123,22071,36021,48421,25009,6053,29069,16007,47173,31161
48475,Ward,48475,20015,13095,45039,29187,21151,5097,28085,51075,16015,1079,19053,8057,12097,6013,8011,6001,55081,46101,26051
48477,Washington,48477,47025,19169,37097,19149,40129,36051,37131,41035,19127,30073,46127,36111,55065,36069,40113,4005,22095,39007,47013
48479,Webb,48479,28127,35023,34025,48135,54009,12061,48487,5019,13081,27081,21011,55141,1043,18157,29211,51630,29171,45085,31083
48481,Wharton,48481,37147,29213,31021,56009,26139,17195,25005,42117,37173,40107,38061,26115,47167,35055,51035,27113,36057,51141,21213
48483,Wheeler,48483,12039,19049,40071,51111,46047,29035,37045,42127,5047,55023,21147,37109,26057,36037,22063,46125,12127,47101,22033
48485,Wichita,48485,21043,53049,18159,13271,1055,49051,56003,53023,20031,17189,45041,28061,6009,48001,29001,21063,51193,28129,24037
48487,Wilbarger,48487,35023,34025,28127,48479,21205,13315,17157,29171,51099,1009,48135,45061,27081,30079,45085,51033,1043,13287,21011
48489,Willacy,48489,46037,17029,48263,22035,13145,22123,54031,6033,48367,32029,12015,48439,28055,18137,29113,10003,39167,1107,20143
48491,Williamson,48491,21207,19005,37161,19077,48179,51037,56007,47071,26117,46067,53017,42069,17093,22121,22033,12083,40053,39035,21231
48493,Wilson,48493,31011,37105,51810,28059,21083,55055,36067,40115,40017,47153,42123,18087,19041,38063,47061,9003,48407,19103,51710
48495,Winkler,48495,1133,5109,46011,28029,13177,29129,18171,21017,26129,23003,31073,39067,51109,29099,6095,21049,51137,39019,34021
48497,Wise,48497,20029,48415,17079,13165,48261,46091,5017,29095,48315,39105,55075,29173,49027,10001,53011,30097,13149,13251,17049
48499,Wood,48499,54077,28099,18081,48503,6061,39131,29137,6045,41055,29175,45015,18145,4027,48033,17051,39079,2105,5139,13319
48501,Yoakum,48501,48085,39027,39165,45029,27155,28051,8093,28053,55099,18153,29195,34009,18055,12051,54003,24021,45049,23019,20149
48503,Young,48503,29175,41055,39131,5139,6061,13319,2105,54077,48499,18081,45015,6045,48379,28099,41021,20177,49039,28079,18109
48505,Zapata,48505,1117,13289,29041,20197,8077,54049,46089,8059,32001,35017,55069,26041,12085,28079,18109,11001,51610,41065,48165
48507,Zavala,48507,16039,31041,21125,26145,55103,29223,30099,36055,51053,37119,13275,6085,19181,18127,40009,33001,46083,47055,38103
49001,Beaver,49001,18135,31169,5041,24045,17047,13223,8087,38073,13109,29013,48365,48355,1023,27143,56033,54079,23027,55007,55009
49003,Box Elder,49003,13253,12069,20191,16001,45021,48027,21045,51147,26073,22037,17197,35001,46087,26083,33019,5131,19001,29179,17091
49005,Cache,49005,56013,48185,12079,5115,19167,47117,26021,51175,47003,19099,38005,16047,40147,51183,40025,29207,37167,42039,21013
49007,Carbon,49007,13107,20091,8005,41009,20109,27067,39053,18139,45043,55129,35005,24011,1111,48047,48183,18041,46041,17025,24023
49009,Daggett,49009,17187,48403,15007,29039,13123,54081,35009,6089,53053,21101,40099,8105,13191,13227,16079,20057,31159,8075,5077
49011,Davis,49011,19117,39099,18073,26017,1083,45057,28147,51087,21109,29123,51041,48127,13071,51760,55057,33003,34027,28113,12009
49013,Duchesne,49013,2100,13233,40067,45051,54043,18035,13267,20107,55087,5079,48431,48401,1023,29045,24039,17191,54011,18009,17065
49015,Emery,49015,18079,48449,24025,20105,39073,13125,41071,48215,48363,48169,24015,20005,48159,22067,48367,54023,55037,17139,18137
49017,Garfield,49017,36031,51005,27005,22043,13119,51580,28071,16043,32009,39101,21027,8081,19071,13257,30069,29105,21163,1041,42109
49019,Grand,49019,1125,5091,13263,21037,45011,30093,21117,12043,8073,51187,20061,46021,5073,55119,21015,4013,48113,28055,41005
49021,Iron,49021,38033,13305,5001,54045,48409,53067,2230,31059,55015,42021,29217,37047,20055,18001,17059,19111,48347,17193,30045
49023,Juab,49023,34015,17045,20041,41005,29025,39121,29183,15009,51187,26137,26043,21117,34007,30093,13269,8037,2150,39111,5091
49025,Kane,49025,31055,21031,29225,20033,8023,51121,37103,39173,48321,26127,40063,31153,2170,13241,31049,17175,28033,13281,42081
49027,Millard,49027,39105,20209,13165,54057,48261,46091,18047,12071,30003,5003,20029,10001,41049,48315,32510,17049,48497,48415,24035
49029,Morgan,49029,56017,21025,51127,28073,51036,1089,6099,29031,27105,40075,13075,31163,36119,13019,19135,36087,38031,20205,5125
49031,Piute,49031,29015,28135,22081,54067,39021,36033,46069,18037,27167,40013,13013,13135,31133,13297,27037,30037,32021,48017,55061
49033,Rich,49033,51093,37123,29133,2198,46007,19157,48471,31077,13101,19141,18141,40105,12047,47031,35047,55025,18039,36027,21095
49035,Salt Lake,49035,20073,34039,1103,45055,21165,6077,28065,18181,34013,48161,36085,8099,13287,5059,27117,26011,8069,42007,34017
49037,San Juan,49037,29093,1033,45087,21079,21137,51049,42089,51029,28037,35061,55063,13201,46079,19175,28005,39153,6081,17075,39151
49039,Sanpete,49039,48379,24031,45035,39071,20141,20163,26141,54091,46105,2105,48397,41055,8035,29175,27011,5139,17135,18119,13319
49041,Sevier,49041,2240,27163,12011,20131,46049,1001,27123,18101,38001,42001,48147,28015,17167,13211,28097,48219,29053,39097,18093
49043,Summit,49043,48383,51103,18169,17199,27033,31079,40031,42005,20133,21071,45069,51119,1049,26063,48225,56043,55047,51133,8111
49045,Tooele,49045,20079,51003,12105,46077,51540,13243,21239,46081,28063,1093,41043,29227,8107,48301,21005,45071,31063,13239,21073
49047,Uintah,49047,29083,46119,17169,13121,22031,18051,6103,27019,54015,26033,39109,55003,13089,38077,20135,31095,8121,28011,17009
49049,Utah,49049,8013,27173,42125,18011,41031,24017,35027,48213,53013,13235,31061,45085,21135,1009,30007,51099,20111,13091,45027
49051,Wasatch,49051,1055,6009,18159,45041,13271,56003,24037,53049,28061,48131,48485,2195,20003,26069,38045,18067,21043,31181,55135
49053,Washington,49053,51027,21139,6039,27075,40051,20175,37051,13047,38091,16055,51131,8007,46095,42065,27091,2282,47065,19063,12087
49055,Wayne,49055,18043,15003,28017,42075,51091,48093,41003,56011,22021,17039,31057,13105,1011,46005,21111,12103,29087,1109,20159
49057,Weber,49057,51670,37179,51570,19125,8009,18149,51730,5105,51149,20019,55111,29017,32013,8083,27133,21051,26157,13027,30055
50001,Addison,50001,39139,48109,51678,19145,4023,51530,51163,45007,38065,30063,1045,26085,42107,12101,28145,46111,56045,21123,48045
50003,Bennington,50003,21171,56027,29091,40003,51143,26081,48065,47113,37021,17037,37095,22097,48167,12133,25001,42015,35007,12075,47023
50005,Caledonia,50005,48301,4003,28021,1093,29081,48101,5061,39157,48217,51079,42017,21209,41043,5133,26143,27035,13243,21239,51540
50007,Chittenden,50007,8101,29125,21111,48153,39083,38059,46005,27159,41003,2290,45001,56011,26165,17113,29147,55011,20159,12057,55091
50009,Essex,50009,55019,21097,51047,5057,1127,13249,45063,29079,31065,46039,26135,28049,13261,8049,16085,18045,39013,53021,6095
50011,Franklin,50011,17147,29003,12081,21223,26071,48107,28025,48387,22083,55033,30103,48143,29151,54071,13181,13073,41053,26055,38085
50013,Grand Isle,50013,13317,38037,4012,29051,29087,18019,42071,46115,22021,48143,41053,51091,17115,28025,1011,18175,18143,31057,17039
50015,Lamoille,50015,21211,2220,31087,30039,26079,28095,29073,51660,20113,22107,39031,17019,21103,48345,45037,22041,48035,48425,29075
50017,Orange,50017,20173,16045,39169,26035,46097,21167,53025,13099,21021,5113,28001,55063,19159,48389,27021,48191,8089,30033,32031
50019,Orleans,50019,5081,21187,42045,41047,51139,13053,15005,53005,1075,48251,12049,22065,2060,46019,1057,6055,30087,48061,39059
50021,Rutland,50021,38055,48011,21087,29215,46035,12053,45045,22009,19029,20077,51680,39077,17099,28003,26123,12017,51019,48281,42079
50023,Washington,50023,28057,51820,55121,26113,39075,17053,32023,6041,21215,45047,26013,29055,31085,42077,21005,8107,29227,13061,32031
50025,Windham,50025,46009,42115,40135,12013,51083,37055,12083,40053,21053,21057,29149,48167,31091,47077,17089,26067,37111,26081,22121
50027,Windsor,50027,8071,45083,48129,12119,17063,51011,27055,40079,46061,19001,16027,22125,36063,29203,26107,21217,39103,28157,1069
51001,Accomack,51001,30045,18179,23015,27165,17059,40137,55015,54045,2230,54059,19111,53067,48347,13305,1129,13055,16009,8053,31185
51003,Albemarle,51003,12105,20079,49045,51540,28063,13243,21239,46077,45071,46081,1093,31063,21005,8089,29227,8107,48301,27021,30077
51005,Alleghany,51005,51580,49017,36031,32009,22043,27005,19071,30069,13119,29105,28071,21027,8081,16043,13257,39101,27109,20151,39175
51007,Amelia,51007,12117,21203,46099,27061,45091,39133,20035,26111,34037,19181,13131,28113,13205,19039,51135,42103,40057,51145,48145
51009,Amherst,51009,17105,28117,39005,27169,6083,27057,48045,16075,46111,6075,26133,22029,20095,12101,21179,21155,1045,19003,56039
51011,Appomattox,51011,45083,48129,39103,28157,50027,8071,27055,31111,46061,28141,12119,21045,19001,40079,48027,16027,17063,30033,36063
51013,Arlington,51013,51610,41065,11001,39001,48467,51510,12085,13289,54061,51600,51059,17005,8059,48505,17119,18063,24033,20197,8019
51015,Augusta,51015,29147,1005,16087,51790,55011,42011,40089,12057,39083,27159,48153,38059,45047,26165,21215,50007,8101,29125,45065
51017,Bath,51017,29005,31029,1109,13105,27157,39117,28115,12103,20185,18061,48189,42075,22059,48093,15003,13147,29131,40023,40127
51019,Bedford,51019,26123,21099,1061,40077,45077,27045,25019,39077,22009,29215,31101,17099,30047,27029,48011,38055,12059,37031,42037
51021,Bland,51021,19189,17161,44009,48351,55089,46123,8021,48327,29109,48469,40125,36043,37039,20025,42023,39069,40133,37061,5123
51023,Botetourt,51023,42093,38057,16081,28009,20151,8055,39033,19129,17123,45073,42097,53037,46003,1031,27109,48437,21093,17203,22079
51025,Brunswick,51025,21235,29023,48051,36105,12073,19153,26155,5071,35049,47101,37109,22105,6029,48463,12065,33011,31009,47119,55049
51027,Buchanan,51027,49053,6039,27075,21139,37051,20175,13047,38091,46095,8007,40051,27091,16055,51131,2282,12087,42065,47065,55131
51029,Buckingham,51029,35061,48389,55063,45087,19175,21021,13099,53025,42089,29093,20173,26035,13201,1033,49037,46087,30033,21137,50017
51031,Campbell,51031,20077,17063,19029,39093,21001,47109,26107,16027,12119,42079,21217,28003,21087,40079,45045,8071,12063,42131,50027
51033,Caroline,51033,13287,29171,31137,6037,48161,54029,36085,21165,17157,6077,8099,27081,30079,1043,48135,5059,45055,35023,21011
51035,Carroll,51035,19033,37079,31021,40059,40107,36035,44001,48267,29209,36057,48481,51640,37147,26091,25005,48359,2130,21141,21219
51036,Charles City,51036,40075,29031,31163,56017,49029,36087,37007,48313,13075,8083,42085,27105,16025,1089,21025,51127,36119,5105,28073
51037,Charlotte,51037,5131,21207,47071,48491,42069,17197,19005,33019,26083,31113,26117,53017,56007,37161,19077,16001,22037,48179,46067
51041,Chesterfield,51041,40055,1083,28147,48395,26017,19117,29017,13071,49011,53043,21109,39155,39099,5149,27133,38103,21189,18073,33001
51043,Clarke,51043,18167,29033,27009,17083,13293,17013,18021,48207,54073,34001,48433,54095,35025,51840,45009,39167,27011,48113,39025
51045,Craig,51045,46015,16065,1039,27099,13241,42119,31049,27087,17175,28093,21085,31153,26131,8023,29225,13137,20097,36113,40121
51047,Culpeper,51047,5057,1127,50009,55019,28049,21097,13249,46039,16085,29079,39013,26135,8049,21201,18045,31065,48139,29189,13261
51049,Cumberland,51049,28005,12095,21079,13007,1033,21137,46033,49037,5127,48145,6081,1077,39153,19039,33009,29093,34041,13201,55123
51051,Dickenson,51051,28039,31125,9009,55027,18113,20021,19183,48373,17127,21145,37093,47115,42053,20189,36075,56041,5145,16013,40051
51053,Dinwiddie,51053,47055,48371,18127,13275,37119,30099,40009,31041,36055,26145,48507,16039,22117,6085,39155,46102,36071,21125,33001
51057,Essex,51057,21175,1095,28031,40141,20207,36081,13155,38093,31099,8113,13017,45031,36047,18017,42003,6023,29197,18015,27083
51059,Fairfax,51059,51600,17119,39001,12085,41065,51610,8019,18133,51510,20147,8017,48257,51013,51685,13153,18063,28089,27073,13225
51061,Fauquier,51061,26119,29117,18121,20137,20127,21023,34005,6113,39111,13193,45075,29189,48275,13269,18165,48139,29510,21191,34007
51063,Floyd,51063,12091,27125,46053,31069,48319,22003,39095,26121,31177,42117,19131,21227,17195,47157,41011,47167,25005,27113,19085
51065,Fluvanna,51065,21113,13037,48309,6111,28037,46079,39151,29221,48075,17075,1059,42095,30077,38015,34041,21079,19053,26051,55053
51067,Franklin,51067,39123,48299,22039,6049,29067,37099,12131,53007,41045,47047,40091,46023,36115,37137,48375,19089,31005,2122,37175
51069,Frederick,51069,39061,17023,34011,26031,4009,20179,6011,55107,29177,28125,51840,29047,41059,20065,54073,41027,39009,13033,17013
51071,Giles,51071,48117,42035,29077,36041,13281,27047,22115,32007,17073,28033,37043,27031,38025,26127,21177,13291,40063,37133,27107
51073,Gloucester,51073,35019,46071,31093,9001,1071,28111,5119,18085,21119,55047,8067,23005,21071,20133,17181,37153,28035,37165,30021
51075,Goochland,51075,1079,5097,6001,21151,20015,46101,29187,30049,48475,13095,16015,28085,31047,4025,55081,18111,45039,51145,19053
51077,Grayson,51077,5111,19045,29009,48285,31039,55079,40081,22109,44007,37195,53061,9015,31167,47105,41025,2188,26091,26059,19081
51079,Greene,51079,42091,5133,31145,13259,27035,45081,28021,29071,21073,41043,50005,8025,21209,17183,46057,26039,48217,35053,13307
51081,Greensville,51081,51595,12065,55049,31115,39007,40113,47119,22103,26049,35049,21013,33015,30073,5071,37159,36111,40025,48463,38005
51083,Halifax,51083,40053,12083,42115,40135,21053,50025,46009,12013,29149,21057,48179,22121,37055,19077,26067,37161,48167,48243,47077
51085,Hanover,51085,26011,18181,21197,1103,28077,27117,5051,34013,13321,12009,40065,55057,34039,35057,19185,39029,48103,20073,21129
51087,Henrico,51087,34027,21065,35057,46103,12009,39099,55057,45057,18073,19117,49011,39029,48127,19185,33003,31047,53001,30049,46101
51089,Henry,51089,19037,48039,17103,42015,25001,37087,21003,12075,51690,48375,47075,19165,6079,37013,46023,40101,29153,31075,41045
51091,Highland,51091,22021,28017,17039,18043,29087,31057,1011,49055,13317,38037,56011,18019,50013,15003,20159,48093,4012,29051,42071
51093,Isle of Wight,51093,49033,37123,29133,19157,2198,19141,18141,46007,40105,48471,12047,47031,31077,13101,55025,36027,21095,6015,35047
51095,James City,51095,13173,27137,51830,38031,21119,36119,18099,6047,55021,17003,27105,21193,20129,37153,28035,20125,18049,19123,37007
51097,King and Queen,51097,27101,18017,48461,36005,17077,21153,5125,13019,45025,38093,42019,6023,20205,20207,40141,55077,36081,31019,51101
51099,King George,51099,1009,13315,21205,42125,41031,45085,18023,34025,48487,23017,49049,8013,48479,31061,35023,27017,5039,45061,28127
51101,King William,51101,31019,8033,36061,26003,48283,36005,32017,55001,19007,45025,21237,48289,29157,13277,5125,6099,34017,41017,18017
51103,Lancaster,51103,49043,18169,17199,48383,27033,42005,1049,31079,40031,45069,20133,51119,21071,51133,8111,41013,26063,20001,19177
51105,Lee,51105,5141,53009,28045,51620,6015,55025,36027,31071,40105,19141,47003,40147,51800,26087,40039,12047,47031,51175,29133
51107,Loudoun,51107,48207,54095,34001,17083,29033,13021,6101,28163,5027,39025,27011,45009,48165,18167,18021,48113,51043,26041,48447
51109,Louisa,51109,39019,8011,6013,12097,18007,34019,21049,45039,46011,2185,5109,1133,8057,26129,31073,48495,13177,23003,13095
51111,Lunenburg,51111,48483,26057,46125,29035,46047,12039,55023,19049,37045,47181,40071,42127,48331,37071,12127,31113,21199,6087,22091
51113,Madison,51113,26039,46057,20115,17183,13307,39059,27035,6055,42101,45063,21209,38029,15005,1057,48217,31145,29061,28021,21097
51115,Mathews,51115,27063,48455,17087,38039,37165,42031,19101,5085,21195,28111,13299,20067,56043,13083,18183,8067,18085,28041,56021
51117,Mecklenburg,51117,26037,29181,48271,31171,5033,17031,39085,33005,21147,46135,36037,47135,22063,5047,46027,40071,48287,39035,21231
51119,Middlesex,51119,48225,40031,26063,45069,48311,55047,31079,13003,20133,21071,30021,1071,23005,49043,20187,5119,51103,48383,18169
51121,Montgomery,51121,20033,21031,39173,31055,48321,49025,2170,37103,37113,47157,29225,8023,40063,37049,51750,16019,42081,19131,26121
51125,Nelson,51125,45059,21229,32031,1067,28001,19173,56039,48099,46097,41039,39169,42025,26133,17053,6075,22029,16075,16045,29065
51127,New Kent,51127,21025,6099,49029,28073,56017,13019,5125,45025,20205,1089,27105,48283,48461,18049,55077,51036,19135,13075,48289
51131,Northampton,51131,40051,56041,42065,17151,19183,31121,49053,5117,21139,20021,9009,51027,16055,55039,6039,37093,18183,2282,18113
51133,Northumberland,51133,41013,1049,20001,40033,23001,17199,17055,27033,42005,45033,8111,19177,51103,18169,46055,21115,21159,13069,49043
51135,Nottoway,51135,13131,22091,48331,39055,5083,20035,18089,47099,42103,6087,29223,33013,45091,12117,55103,36073,37071,19181,21125
51137,Orange,51137,29099,6095,39067,53021,18171,21017,13261,31065,23003,34021,28029,56029,45063,26103,48495,1133,48155,5109,46011
